,Index,year,biomass
1073,134,2011,26.76696014
1074,134,2012,31.66221046
1075,134,2013,28.13087654
1076,134,2014,46.55523682
1077,134,2015,37.4392128
1078,134,2016,41.44767761
1079,134,2017,42.13396835
1080,135,2010,59.63713455
1081,135,2011,78.58428192
1082,135,2012,50.22048569
1083,135,2013,38.42025375
1084,135,2014,61.65077591
1085,135,2015,38.32888412
1086,135,2016,32.43967819
1087,135,2017,39.59317398
1088,136,2010,23.79245949
1089,136,2011,43.99020386
1090,136,2012,35.19226456
1091,136,2013,19.79203033
1092,136,2014,34.81444931
1093,136,2015,22.22959709
1094,136,2016,13.58442211
1095,136,2017,12.1801033
1096,137,2010,5.364243507
1097,137,2011,5.642663956
1098,137,2012,5.446231842
1099,137,2013,4.657243729
1100,137,2014,5.890789509
1101,137,2015,4.060118675
1102,137,2016,4.311011314
1103,137,2017,12.35194397
1104,138,2010,23.2009449
1105,138,2011,34.97964478
1106,138,2012,32.9454422
1107,138,2013,19.60955811
1108,138,2014,27.12891388
1109,138,2015,21.51421356
1110,138,2016,15.69056034
1111,138,2017,21.07473183
1112,139,2010,39.95100784
1113,139,2011,49.75353241
1114,139,2012,37.44543076
1115,139,2013,30.52298546
1116,139,2014,42.8228569
1117,139,2015,41.80851746
1118,139,2016,32.73752594
1119,139,2017,48.78304672
1120,140,2010,8.969090462
1121,140,2011,8.875325203
1122,140,2012,7.554305077
1123,140,2013,6.493265629
1124,140,2014,9.218031883
1125,140,2015,9.547883987
1126,140,2016,7.999215126
1127,140,2017,10.64581394
1128,141,2010,1.337944508
1129,141,2011,0.465038896
1130,141,2012,1.046370625
1131,141,2013,0.816510975
1132,141,2014,1.148607731
1133,141,2015,1.537455916
1134,141,2016,1.359749794
1135,141,2017,1.382446408
1136,142,2010,1.460566998
1137,142,2011,0.60218817
1138,142,2012,0.5735659
1139,142,2013,0.615458906
1140,142,2014,1.250152588
1141,142,2015,0.924794078
1142,142,2016,0.124872155
1143,142,2017,0.149366528
1144,143,2010,38.58217239
1145,143,2011,31.48441315
1146,143,2012,32.94849014
1147,143,2013,26.08287239
1148,143,2014,37.64664841
1149,143,2015,28.63319016
1150,143,2016,22.72537613
1151,143,2017,36.00440216
1152,144,2010,86.58426666
1153,144,2011,113.733551
1154,144,2012,112.4627762
1155,144,2013,71.47174835
1156,144,2014,95.09507751
1157,144,2015,69.28784943
1158,144,2016,68.88343048
1159,144,2017,98.1884613
1160,145,2010,99.03591919
1161,145,2011,159.3027191
1162,145,2012,144.5300751
1163,145,2013,91.1451416
1164,145,2014,117.6062698
1165,145,2015,85.49980164
1166,145,2016,98.13755798
1167,145,2017,106.1767654
1168,146,2010,115.0405884
1169,146,2011,142.916626
1170,146,2012,117.4222488
1171,146,2013,107.9424896
1172,146,2014,146.0537109
1173,146,2015,111.7620926
1174,146,2016,115.1078415
1175,146,2017,129.9741364
1176,147,2010,150.9449768
1177,147,2011,171.4714203
1178,147,2012,153.5043793
1179,147,2013,117.9235458
1180,147,2014,191.2960815
1181,147,2015,155.5553894
1182,147,2016,180.4755249
1183,147,2017,156.9267731
1184,148,2010,96.73196411
1185,148,2011,101.4980545
1186,148,2012,88.08963776
1187,148,2013,84.39001465
1188,148,2014,123.059227
1189,148,2015,98.28688812
1190,148,2016,123.106781
1191,148,2017,145.0750732
1192,149,2010,129.9625397
1193,149,2011,192.1446686
1194,149,2012,147.3223419
1195,149,2013,111.2567444
1196,149,2014,141.4656982
1197,149,2015,106.182312
1198,149,2016,113.2643967
1199,149,2017,134.1369324
1200,150,2010,121.4242935
1201,150,2011,191.7597198
1202,150,2012,161.0016022
1203,150,2013,102.1031494
1204,150,2014,163.2820282
1205,150,2015,116.9960327
1206,150,2016,104.2941895
1207,150,2017,127.6153336
1208,151,2010,145.104126
1209,151,2011,152.3790894
1210,151,2012,138.8297882
1211,151,2013,110.3297424
1212,151,2014,172.4319611
1213,151,2015,117.3477173
1214,151,2016,107.3399887
1215,151,2017,121.4202271
1216,152,2010,96.14881897
1217,152,2011,104.4567719
1218,152,2012,95.46399689
1219,152,2013,81.97078705
1220,152,2014,115.5280151
1221,152,2015,91.00737762
1222,152,2016,103.4245148
1223,152,2017,138.2086182
1224,153,2010,137.2093353
1225,153,2011,148.6614227
1226,153,2012,126.4198761
1227,153,2013,118.9100876
1228,153,2014,197.6619873
1229,153,2015,135.8282318
1230,153,2016,148.483902
1231,153,2017,155.6689911
1232,154,2010,137.2941895
1233,154,2011,180.027832
1234,154,2012,199.0240173
1235,154,2013,128.0359039
1236,154,2014,220.9834442
1237,154,2015,146.3134003
1238,154,2016,145.8826752
1239,154,2017,143.8796997
1240,155,2010,161.2624969
1241,155,2011,167.6821136
1242,155,2012,185.2306061
1243,155,2013,127.3178177
1244,155,2014,212.4936371
1245,155,2015,152.8638306
1246,155,2016,187.5516357
1247,155,2017,170.126709
1248,156,2010,155.5940399
1249,156,2011,181.7397919
1250,156,2012,182.6336517
1251,156,2013,120.9790497
1252,156,2014,179.9334106
1253,156,2015,131.2779541
1254,156,2016,159.8933868
1255,156,2017,91.89781189
1256,157,2010,101.4352798
1257,157,2011,194.785553
1258,157,2012,206.6387329
1259,157,2013,109.2963638
1260,157,2014,168.6004333
1261,157,2015,137.776947
1262,157,2016,121.9780197
1263,157,2017,105.3115234
1264,158,2010,176.3327942
1265,158,2011,138.8476105
1266,158,2012,143.6248016
1267,158,2013,134.3530884
1268,158,2014,217.7938385
1269,158,2015,150.0684662
1270,158,2016,154.5346527
1271,158,2017,158.7888031
1272,159,2010,89.72951508
1273,159,2011,124.3300018
1274,159,2012,104.5806198
1275,159,2013,91.33813477
1276,159,2014,111.4915771
1277,159,2015,87.35991669
1278,159,2016,113.4594116
1279,159,2017,126.2895279
1280,160,2010,49.95343781
1281,160,2011,70.33981323
1282,160,2012,67.98714447
1283,160,2013,44.49177933
1284,160,2014,57.19013977
1285,160,2015,34.9853096
1286,160,2016,52.03762817
1287,160,2017,55.85652542
1288,161,2010,14.67958069
1289,161,2011,21.4127655
1290,161,2012,17.98662567
1291,161,2013,10.95226479
1292,161,2014,15.63776493
1293,161,2015,9.025134087
1294,161,2016,13.64055061
1295,161,2017,9.252446175
1296,162,2010,5.111777782
1297,162,2011,16.58093834
1298,162,2012,8.057104111
1299,162,2013,7.309072018
1300,162,2014,6.259638786
1301,162,2015,7.801816463
1302,162,2016,6.533536434
1303,162,2017,12.96606541
1304,163,2010,35.6628952
1305,163,2011,111.909317
1306,163,2012,77.64785767
1307,163,2013,37.61820221
1308,163,2014,56.42264557
1309,163,2015,50.633358
1310,163,2016,39.75804901
1311,163,2017,64.16640472
1312,164,2010,146.6926727
1313,164,2011,237.8630371
1314,164,2012,189.1825562
1315,164,2013,126.9100723
1316,164,2014,204.3791809
1317,164,2015,186.2492371
1318,164,2016,147.3981476
1319,164,2017,222.7754669
1320,165,2010,60.84778595
1321,165,2011,55.7368927
1322,165,2012,66.85637665
1323,165,2013,53.18182373
1324,165,2014,71.14476776
1325,165,2015,72.0239563
1326,165,2016,56.78524017
1327,165,2017,88.99315643
1328,166,2010,18.50143433
1329,166,2011,15.85210419
1330,166,2012,18.72842216
1331,166,2013,17.61686134
1332,166,2014,18.44279099
1333,166,2015,33.88718033
1334,166,2016,18.57211113
1335,166,2017,45.3204689
1336,167,2010,0.056774892
1337,167,2011,0.064084746
1338,167,2012,0.142254949
1339,167,2013,0.154933393
1340,167,2014,0.159260422
1341,167,2015,0.161367342
1342,167,2016,0.113708384
1343,167,2017,0.182901353
1344,168,2010,0.492370903
1345,168,2011,0.158731967
1346,168,2012,0.192837179
1347,168,2013,0.248353437
1348,168,2014,0.532613754
1349,168,2015,0.457545578
1350,168,2016,0.227265343
1351,168,2017,0.29273501
1352,169,2010,17.64712143
1353,169,2011,10.63351345
1354,169,2012,13.5330286
1355,169,2013,13.94803047
1356,169,2014,24.39400864
1357,169,2015,22.03995705
1358,169,2016,10.34274769
1359,169,2017,14.67100716
1360,170,2010,46.9407959
1361,170,2011,53.72417068
1362,170,2012,55.1377449
1363,170,2013,48.0465126
1364,170,2014,65.55076599
1365,170,2015,60.13276672
1366,170,2016,66.18644714
1367,170,2017,71.1669693
1368,171,2010,64.06253815
1369,171,2011,74.04875183
1370,171,2012,76.99287415
1371,171,2013,67.34507751
1372,171,2014,85.97138977
1373,171,2015,77.69321442
1374,171,2016,80.97315979
1375,171,2017,100.866188
1376,172,2010,61.01239395
1377,172,2011,98.2009964
1378,172,2012,93.48431396
1379,172,2013,74.18595123
1380,172,2014,100.1730728
1381,172,2015,75.08264923
1382,172,2016,94.60448456
1383,172,2017,108.519989
1384,173,2010,100.6525345
1385,173,2011,132.1091003
1386,173,2012,135.8941956
1387,173,2013,91.13739777
1388,173,2014,133.553299
1389,173,2015,111.7831039
1390,173,2016,138.2851868
1391,173,2017,182.9430084
1392,174,2010,100.6131897
1393,174,2011,162.6656647
1394,174,2012,163.154541
1395,174,2013,97.57128143
1396,174,2014,130.8813629
1397,174,2015,101.498024
1398,174,2016,116.4896393
1399,174,2017,135.4997101
1400,175,2010,110.0574036
1401,175,2011,158.2734222
1402,175,2012,145.5042114
1403,175,2013,103.13694
1404,175,2014,138.6772614
1405,175,2015,104.6356964
1406,175,2016,98.44128418
1407,175,2017,131.3334961
1408,176,2010,90.54636383
1409,176,2011,140.1990662
1410,176,2012,168.3584137
1411,176,2013,89.94189453
1412,176,2014,114.8610764
1413,176,2015,96.55979919
1414,176,2016,100.2322159
1415,176,2017,142.3753815
1416,177,2010,107.459938
1417,177,2011,139.1962128
1418,177,2012,123.2019806
1419,177,2013,85.47090149
1420,177,2014,140.5102386
1421,177,2015,107.6341705
1422,177,2016,85.82730865
1423,177,2017,128.5349579
1424,178,2010,150.4431
1425,178,2011,134.6263275
1426,178,2012,131.1772919
1427,178,2013,125.3861847
1428,178,2014,185.4704895
1429,178,2015,140.8868561
1430,178,2016,129.9441833
1431,178,2017,175.7979279
1432,179,2010,166.755249
1433,179,2011,150.7717743
1434,179,2012,143.1118011
1435,179,2013,143.4872131
1436,179,2014,199.3234558
1437,179,2015,175.9895935
1438,179,2016,151.2842712
1439,179,2017,158.5068817
1440,180,2010,220.8978119
1441,180,2011,263.124176
1442,180,2012,250.1338806
1443,180,2013,205.3321381
1444,180,2014,284.6741638
1445,180,2015,223.2798004
1446,180,2016,233.8404541
1447,180,2017,162.2866821
1448,181,2010,188.7124481
1449,181,2011,197.035553
1450,181,2012,175.4804535
1451,181,2013,186.8496552
1452,181,2014,246.8750305
1453,181,2015,185.7215424
1454,181,2016,189.4533081
1455,181,2017,122.1563416
1456,182,2010,81.68445587
1457,182,2011,114.0098953
1458,182,2012,113.0594101
1459,182,2013,83.38008881
1460,182,2014,106.8331223
1461,182,2015,84.90007019
1462,182,2016,103.7267075
1463,182,2017,100.2534485
1464,183,2010,73.61804199
1465,183,2011,144.5341797
1466,183,2012,132.8311005
1467,183,2013,83.30871582
1468,183,2014,101.0534058
1469,183,2015,80.02519989
1470,183,2016,96.38908386
1471,183,2017,138.040802
1472,184,2010,85.25553894
1473,184,2011,115.9958496
1474,184,2012,102.2825623
1475,184,2013,71.59802246
1476,184,2014,106.5031967
1477,184,2015,82.79013062
1478,184,2016,91.58674622
1479,184,2017,103.1646423
1480,185,2010,68.41625977
1481,185,2011,87.48889923
1482,185,2012,88.75119019
1483,185,2013,65.35511017
1484,185,2014,84.89279175
1485,185,2015,64.20279694
1486,185,2016,74.76029205
1487,185,2017,105.9392624
1488,186,2010,81.46664429
1489,186,2011,109.7702713
1490,186,2012,106.352211
1491,186,2013,88.86216736
1492,186,2014,91.31321716
1493,186,2015,76.90485382
1494,186,2016,86.84681702
1495,186,2017,81.05997467
1496,187,2010,49.51327133
1497,187,2011,50.26810837
1498,187,2012,56.96717453
1499,187,2013,43.29069901
1500,187,2014,51.95682526
1501,187,2015,47.05995178
1502,187,2016,54.20262527
1503,187,2017,51.33435059
1504,188,2010,11.6736002
1505,188,2011,9.498497009
1506,188,2012,6.039274693
1507,188,2013,8.326727867
1508,188,2014,13.97561169
1509,188,2015,9.458246231
1510,188,2016,10.80574608
1511,188,2017,11.97006607
1512,189,2010,51.21702576
1513,189,2011,65.72858429
1514,189,2012,58.80121613
1515,189,2013,50.2612915
1516,189,2014,67.46961975
1517,189,2015,68.05503845
1518,189,2016,57.79403687
1519,189,2017,81.55654907
1520,190,2010,143.1551208
1521,190,2011,186.425705
1522,190,2012,164.8046417
1523,190,2013,146.0496826
1524,190,2014,193.8048706
1525,190,2015,190.7437744
1526,190,2016,163.2382813
1527,190,2017,247.2981262
1528,191,2010,104.7253799
1529,191,2011,152.0772095
1530,191,2012,128.8966522
1531,191,2013,112.0930023
1532,191,2014,158.7171326
1533,191,2015,149.0122681
1534,191,2016,132.4516449
1535,191,2017,212.3317413
1536,192,2010,34.25257492
1537,192,2011,66.46178436
1538,192,2012,47.40895844
1539,192,2013,37.5332489
1540,192,2014,54.90767288
1541,192,2015,48.72283936
1542,192,2016,42.52004623
1543,192,2017,67.51837921
1544,193,2010,15.45640469
1545,193,2011,21.94799614
1546,193,2012,15.2392664
1547,193,2013,13.94628716
1548,193,2014,18.05070114
1549,193,2015,18.71659279
1550,193,2016,14.53844547
1551,193,2017,26.28730583
1552,194,2010,3.236967087
1553,194,2011,2.844021082
1554,194,2012,2.27288413
1555,194,2013,2.228811741
1556,194,2014,0.946101964
1557,194,2015,4.921449184
1558,194,2016,0.822723806
1559,194,2017,2.523113728
1560,195,2010,2.469320297
1561,195,2011,4.010879993
1562,195,2012,3.621429443
1563,195,2013,1.885837197
1564,195,2014,2.110355616
1565,195,2015,2.941268444
1566,195,2016,1.777042985
1567,195,2017,0.873432159
1568,196,2010,0.128129423
1569,196,2011,0.153864831
1570,196,2012,0.330317199
1571,196,2013,0.405885488
1572,196,2014,0.335900962
1573,196,2015,0.493162334
1574,196,2016,0.445713103
1575,196,2017,0.449407101
1576,197,2010,0.615225494
1577,197,2011,0.736177444
1578,197,2012,1.549450159
1579,197,2013,1.904106736
1580,197,2014,1.576344609
1581,197,2015,2.307944536
1582,197,2016,2.197580576
1583,197,2017,2.11455965
1584,198,2010,3.326787472
1585,198,2011,4.920331955
1586,198,2012,5.311813831
1587,198,2013,3.804834127
1588,198,2014,5.648848534
1589,198,2015,0.636702001
1590,198,2016,3.503159523
1591,198,2017,3.105299473
1592,199,2010,10.70241737
1593,199,2011,6.431518555
1594,199,2012,6.786144733
1595,199,2013,12.33134365
1596,199,2014,7.116882324
1597,199,2015,1.106029749
1598,199,2016,11.60707664
1599,199,2017,10.13978958
1600,200,2010,20.94704056
1601,200,2011,21.9497261
1602,200,2012,22.93322945
1603,200,2013,25.97621346
1604,200,2014,24.30145264
1605,200,2015,7.417231083
1606,200,2016,24.52610588
1607,200,2017,22.70275307
1608,201,2010,17.6890316
1609,201,2011,19.36776924
1610,201,2012,25.75029945
1611,201,2013,23.36600685
1612,201,2014,21.60001755
1613,201,2015,10.93160057
1614,201,2016,19.66996193
1615,201,2017,19.43131065
1616,202,2010,3.320290327
1617,202,2011,16.32283211
1618,202,2012,14.85399914
1619,202,2013,3.386930227
1620,202,2014,19.28306198
1621,202,2015,2.776427031
1622,202,2016,1.750700951
1623,202,2017,3.529881239
1624,203,2010,0.011721482
1625,203,2011,0.012694484
1626,203,2012,0.010915131
1627,203,2013,0.013507845
1628,203,2014,0.011470051
1629,203,2015,0.013459636
1630,203,2016,0.012359673
1631,203,2017,0.018269841
1632,204,2010,0.016251691
1633,204,2011,0.017600747
1634,204,2012,0.015133696
1635,204,2013,0.018728463
1636,204,2014,0.015903084
1637,204,2015,0.01866162
1638,204,2016,0.017136535
1639,204,2017,0.02533091
1640,205,2010,0.009632765
1641,205,2011,0.009343459
1642,205,2012,0.010153416
1643,205,2013,0.009493549
1644,205,2014,0.008573558
1645,205,2015,0.007803712
1646,205,2016,0.007988976
1647,205,2017,0.003815529
1648,206,2010,0.281953663
1649,206,2011,0.273485571
1650,206,2012,0.297193229
1651,206,2013,0.277878761
1652,206,2014,0.250950366
1653,206,2015,0.228416771
1654,206,2016,0.233839497
1655,206,2017,0.111681551
1656,207,2010,1.55587852
1657,207,2011,4.331894875
1658,207,2012,0.559488118
1659,207,2013,0.77076298
1660,207,2014,0.930750191
1661,207,2015,1.145197034
1662,207,2016,1.227373004
1663,207,2017,1.758925557
1664,208,2010,56.17055893
1665,208,2011,73.61203003
1666,208,2012,64.96041107
1667,208,2013,56.79146576
1668,208,2014,98.01053619
1669,208,2015,89.08625793
1670,208,2016,62.6873703
1671,208,2017,61.5025177
1672,209,2010,62.24466324
1673,209,2011,76.02780151
1674,209,2012,65.91744995
1675,209,2013,59.12537003
1676,209,2014,86.09640503
1677,209,2015,72.21533203
1678,209,2016,73.52214813
1679,209,2017,63.92142868
1680,210,2010,64.85971069
1681,210,2011,81.29608154
1682,210,2012,84.63939667
1683,210,2013,56.86529541
1684,210,2014,99.68264008
1685,210,2015,82.14568329
1686,210,2016,56.83067322
1687,210,2017,52.99069595
1688,211,2010,100.4975281
1689,211,2011,95.38343048
1690,211,2012,121.6013107
1691,211,2013,90.68237305
1692,211,2014,132.7329407
1693,211,2015,113.3448944
1694,211,2016,86.20354462
1695,211,2017,72.32417297
1696,212,2010,259.8173523
1697,212,2011,246.3909302
1698,212,2012,299.0232849
1699,212,2013,244.5415192
1700,212,2014,364.3587341
1701,212,2015,294.2783508
1702,212,2016,225.2473145
1703,212,2017,204.9458618
1704,213,2010,146.0149078
1705,213,2011,169.5933685
1706,213,2012,172.0663757
1707,213,2013,118.1574249
1708,213,2014,221.8300781
1709,213,2015,162.0353088
1710,213,2016,120.4137115
1711,213,2017,130.9098663
1712,214,2010,80.66906738
1713,214,2011,163.0040894
1714,214,2012,142.636734
1715,214,2013,76.18592072
1716,214,2014,109.1140976
1717,214,2015,90.30066681
1718,214,2016,87.45545959
1719,214,2017,98.72634888
1720,215,2010,59.76913071
1721,215,2011,80.62252045
1722,215,2012,85.17234039
1723,215,2013,57.35716629
1724,215,2014,71.6107254
1725,215,2015,66.32192993
1726,215,2016,78.60237122
1727,215,2017,65.03607178
1728,216,2010,148.1215973
1729,216,2011,208.3168793
1730,216,2012,167.7937927
1731,216,2013,109.9917984
1732,216,2014,171.7901154
1733,216,2015,161.3927002
1734,216,2016,113.1107788
1735,216,2017,104.1329498
1736,217,2010,166.440506
1737,217,2011,166.2261658
1738,217,2012,176.1655121
1739,217,2013,142.68396
1740,217,2014,218.5148926
1741,217,2015,186.4999237
1742,217,2016,152.0676575
1743,217,2017,67.24033356
1744,218,2010,188.7158966
1745,218,2011,183.9277039
1746,218,2012,179.5925598
1747,218,2013,208.5943756
1748,218,2014,243.2590485
1749,218,2015,178.3708344
1750,218,2016,200.9892578
1751,218,2017,119.0145569
1752,219,2010,209.4055328
1753,219,2011,271.3467407
1754,219,2012,253.7767792
1755,219,2013,208.9197845
1756,219,2014,286.2153625
1757,219,2015,242.4182129
1758,219,2016,229.8771515
1759,219,2017,149.5229034
1760,220,2010,181.0593414
1761,220,2011,180.2878876
1762,220,2012,172.6421509
1763,220,2013,200.1840363
1764,220,2014,228.5467682
1765,220,2015,180.3750153
1766,220,2016,216.9797668
1767,220,2017,126.4392242
1768,221,2010,148.6729584
1769,221,2011,158.0491333
1770,221,2012,162.4886322
1771,221,2013,189.2000427
1772,221,2014,193.2610168
1773,221,2015,173.1329498
1774,221,2016,165.5124817
1775,221,2017,153.4342041
1776,222,2010,117.5434189
1777,222,2011,143.6200104
1778,222,2012,129.7485199
1779,222,2013,157.4234924
1780,222,2014,154.8072968
1781,222,2015,139.6318817
1782,222,2016,156.1529999
1783,222,2017,135.4089661
1784,223,2010,138.416687
1785,223,2011,165.4551849
1786,223,2012,140.4981537
1787,223,2013,143.6228485
1788,223,2014,162.1951447
1789,223,2015,149.5597839
1790,223,2016,148.5562744
1791,223,2017,166.2967377
1792,224,2010,128.0084991
1793,224,2011,197.6204834
1794,224,2012,205.7661896
1795,224,2013,122.6795654
1796,224,2014,152.0623627
1797,224,2015,153.7569122
1798,224,2016,145.0536957
1799,224,2017,147.2796021
1800,225,2010,216.7034607
1801,225,2011,321.6196289
1802,225,2012,323.1130066
1803,225,2013,236.6167145
1804,225,2014,231.8634186
1805,225,2015,239.0527039
1806,225,2016,200.3004761
1807,225,2017,165.9792786
1808,226,2010,114.3672104
1809,226,2011,122.9862595
1810,226,2012,128.8697205
1811,226,2013,107.1954193
1812,226,2014,136.8288422
1813,226,2015,109.312561
